gene_id	gene_name	cancer_gene	self_rbp	shRNA_KD	uorftx_number	alltx_number	eps	uorftx_tpm_control	uorftx_tpm_smg6	uorftx_tpm_upf1	gene_tpm_control	gene_tpm_smg6	gene_tpm_upf1	frac_control	frac_smg6	frac_upf1
ENSG00000162704.11	ARPC5	FALSE	FALSE	FALSE	1	2	0	396.313799	347.050772	323.270738	441.06748000000005	381.876242	397.827752	0.8985332561811177	0.9088043031490814	0.8125897109360033
ENSG00000121486.7	TRMT1L	FALSE	FALSE	FALSE	1	1	0	7.988903	8.42179	7.511331	7.988903	8.42179	7.511331	1	1	1
ENSG00000116679.11	IVNS1ABP	FALSE	FALSE	FALSE	1	3	0	9.388261	12.263775	12.269296	68.595304	72.094262	66.060903	0.1368644856505046	0.17010750453343987	0.18572704039483084
ENSG00000047410.9	TPR	TRUE	FALSE	FALSE	1	1	0	4.841424	6.303982	7.035603	4.841424	6.303982	7.035603	1	1	1
ENSG00000066279.12	ASPM	FALSE	FALSE	FALSE	1	2	0	1.093328	1.450055	1.880751	9.951848	9.780281	12.041685	0.10986180657100068	0.148263122501286	0.1561866964631611
ENSG00000077152.5	UBE2T	FALSE	FALSE	FALSE	1	1	0	127.381208	123.183737	113.53163	127.381208	123.183737	113.53163	1	1	1
ENSG00000158615.8	PPP1R15B	FALSE	FALSE	FALSE	1	1	0	6.745622	7.284087	7.395175	6.745622	7.284087	7.395175	1	1	1
ENSG00000069275.12	NUCKS1	FALSE	FALSE	FALSE	1	1	0	9.039497	8.580543	10.219438	9.039497	8.580543	10.219438	1	1	1
ENSG00000117650.8	NEK2	FALSE	FALSE	FALSE	1	1	0	48.580726	45.040907	56.450695	48.580726	45.040907	56.450695	1	1	1
ENSG00000152104.7	PTPN14	FALSE	FALSE	FALSE	1	1	0	1.809375	0.711586	1.350761	1.809375	0.711586	1.350761	1	1	1
ENSG00000143748.13	NVL	FALSE	FALSE	FALSE	1	2	0	34.791472	67.72327	82.745789	40.031889	85.975026	105.708006	0.8690939365864049	0.787708630643508	0.7827769355520716
ENSG00000162910.14	MRPL55	FALSE	FALSE	FALSE	3	10	0	5.429094	3.371745	2.498033	34.368259	38.135212	35.314477000000004	0.15796825786258187	0.08841553050760541	0.07073679726306012
ENSG00000119285.6	HEATR1	FALSE	FALSE	FALSE	2	2	0	17.053124	9.23052	19.698468	17.053124	9.23052	19.698468	1	1	1
ENSG00000117020.12	AKT3	TRUE	FALSE	FALSE	2	3	0	43.501311	47.949852	40.122215	84.801042	75.332848	83.099265	0.5129808546456305	0.6365065608564274	0.482822742174675
ENSG00000153187.12	HNRNPU	FALSE	FALSE	TRUE	1	2	0	36.67874	28.306518	39.506533	123.743707	123.517237	115.468038	0.2964089317285444	0.2291705893647864	0.34214258494632077
ENSG00000171853.11	TRAPPC12	FALSE	FALSE	FALSE	1	1	0	2.204727	2.432734	2.526592	2.204727	2.432734	2.526592	1	1	1
ENSG00000171863.8	RPS7	FALSE	FALSE	FALSE	1	3	0	3237.040484	3234.955508	3002.68251	3247.601764	3289.02334	3046.696141	0.9967479756548131	0.9835611285142172	0.9855536525590132
ENSG00000071575.7	TRIB2	FALSE	FALSE	FALSE	1	1	0	1.527927	2.185929	2.243393	1.527927	2.185929	2.243393	1	1	1
ENSG00000143878.8	RHOB	FALSE	FALSE	FALSE	1	1	0	17.002651	17.816022	23.757813	17.002651	17.816022	23.757813	1	1	1
ENSG00000138092.6	CENPO	FALSE	FALSE	FALSE	2	2	0	22.02462	40.141690000000004	46.775638	22.02462	40.141690000000004	46.775638	1	1	1
ENSG00000115163.10	CENPA	FALSE	FALSE	FALSE	2	2	0	3.0525599999999997	2.813515	2.882012	3.0525599999999997	2.813515	2.882012	1	1	1
ENSG00000115234.6	SNX17	FALSE	FALSE	FALSE	3	4	0	29.772612000000002	40.299941	67.41305	51.10002	75.188601	109.715845	0.5826340576774726	0.5359847166194779	0.6144331295083222
ENSG00000115216.9	NRBP1	FALSE	FALSE	FALSE	1	2	0	2.205004	2.781594	3.018758	48.460766	60.488096	65.629829	0.0455008078081143	0.045985808513463546	0.045996737245803276
ENSG00000243943.5	ZNF512	FALSE	FALSE	FALSE	2	3	0	8.656898	7.939988	6.745337999999999	13.059187	12.296838999999999	10.847792	0.6628971619749376	0.6456934176335887	0.6218166793758582
ENSG00000213639.5	PPP1CB	FALSE	FALSE	FALSE	1	3	0	7.364173	7.242274	5.763058	32.457191	28.871192999999998	23.192769	0.22688879638413564	0.2508477567934238	0.24848512051320826
ENSG00000172954.9	LCLAT1	FALSE	FALSE	FALSE	3	3	0	1.025983	2.645885	2.92507	1.025983	2.645885	2.92507	1	1	1
ENSG00000119820.6	YIPF4	FALSE	FALSE	FALSE	1	1	0	12.032048	17.050321	19.087884	12.032048	17.050321	19.087884	1	1	1
ENSG00000018699.7	TTC27	FALSE	FALSE	FALSE	1	1	0	8.857246	9.599966	14.407841	8.857246	9.599966	14.407841	1	1	1
ENSG00000152147.6	GEMIN6	FALSE	FALSE	FALSE	1	1	0	194.284484	168.208229	167.589448	194.284484	168.208229	167.589448	1	1	1
ENSG00000188010.8	MORN2	FALSE	FALSE	FALSE	3	3	0	69.45907100000001	81.00852499999999	63.959465	69.45907100000001	81.00852499999999	63.959465	1	1	1
ENSG00000143924.14	EML4	TRUE	FALSE	FALSE	1	2	0	0.948623	2.146409	3.531408	14.888551999999999	15.921932	14.815912	0.06371492674371558	0.1348083260247563	0.23835238762217267
ENSG00000115421.8	PAPOLG	FALSE	FALSE	FALSE	1	1	0	32.003494	32.7568	33.902111	32.003494	32.7568	33.902111	1	1	1
ENSG00000237651.2	C2orf74	FALSE	FALSE	FALSE	1	1	0	53.789409	94.548905	81.060394	53.789409	94.548905	81.060394	1	1	1
ENSG00000014641.13	MDH1	FALSE	FALSE	FALSE	1	3	0	2.250193	0.654541	1.362885	128.06288	125.273082	104.257835	0.017571001058230142	0.005224913361674937	0.013072254953308785
ENSG00000138071.9	ACTR2	FALSE	FALSE	FALSE	2	2	0	216.229865	133.611411	174.186927	216.229865	133.611411	174.186927	1	1	1
ENSG00000143995.15	MEIS1	FALSE	FALSE	FALSE	1	3	0	4.842273	7.256433	6.636708	11.811258	11.297645000000001	15.412787	0.40997097853590186	0.642296071437897	0.4305975291814517
ENSG00000169564.5	PCBP1	TRUE	TRUE	TRUE	1	1	0	174.070268	166.108086	147.17406	174.070268	166.108086	147.17406	1	1	1
ENSG00000124383.4	MPHOSPH10	FALSE	FALSE	FALSE	1	1	0	15.177263	11.648282	16.407137	15.177263	11.648282	16.407137	1	1	1
ENSG00000065911.7	MTHFD2	FALSE	FALSE	FALSE	2	3	0	224.107173	269.519159	279.551506	244.279904	283.693279	283.824075	0.9174196048480517	0.9500371667247005	0.9849464179527407
ENSG00000168906.8	MAT2A	FALSE	FALSE	FALSE	1	1	0	31.794735	37.081643	27.123764	31.794735	37.081643	27.123764	1	1	1
ENSG00000153561.8	RMND5A	FALSE	FALSE	FALSE	1	1	0	5.288798	12.027955	16.43947	5.288798	12.027955	16.43947	1	1	1
ENSG00000185414.15	MRPL30	FALSE	FALSE	FALSE	1	1	0	12.501679	20.754308	20.375791	12.501679	20.754308	20.375791	1	1	1
ENSG00000158417.6	EIF5B	FALSE	FALSE	FALSE	1	1	0	53.0109	53.834493	63.461722	53.0109	53.834493	63.461722	1	1	1
ENSG00000144136.6	SLC20A1	FALSE	FALSE	FALSE	1	1	0	5.050582	16.471095	19.184863	5.050582	16.471095	19.184863	1	1	1
ENSG00000136682.10	CBWD2	FALSE	FALSE	FALSE	1	3	0	97.973465	231.014105	303.575775	185.458063	232.184575	307.070979	0.5282782717298196	0.9949588813124214	0.9886176023166292
ENSG00000115091.7	ACTR3	FALSE	FALSE	FALSE	2	2	0	116.322398	125.017669	126.771477	116.322398	125.017669	126.771477	1	1	1
ENSG00000155368.12	DBI	FALSE	FALSE	FALSE	2	5	0	19.043224000000002	11.512819	14.095417000000001	35.351927	15.847398	22.866014	0.5386756993473085	0.726480082092972	0.616435247524995
ENSG00000136731.8	UGGT1	FALSE	FALSE	FALSE	1	1	0	0.197643	0.982016	1.482939	0.197643	0.982016	1.482939	1	1	1
ENSG00000115839.13	RAB3GAP1	FALSE	FALSE	FALSE	1	1	0	99.870722	128.419582	129.834684	99.870722	128.419582	129.834684	1	1	1
ENSG00000048991.12	R3HDM1	FALSE	FALSE	FALSE	1	1	0	24.830939	40.084191	37.111222	24.830939	40.084191	37.111222	1	1	1
ENSG00000080345.13	RIF1	FALSE	FALSE	FALSE	2	4	0	0.878632	1.126168	2.718474	11.141968	19.637845000000002	16.23205	0.07885788219818976	0.05734682191452269	0.1674757039314196
ENSG00000136536.10	MARCH7	FALSE	FALSE	FALSE	1	3	0	1.948623	3.181591	4.382031	18.097952	24.890409000000002	26.867393999999997	0.1076709121562484	0.12782397428664188	0.16309847542340727
ENSG00000115233.7	PSMD14	FALSE	FALSE	FALSE	1	1	0	35.669095	34.015493	43.141344	35.669095	34.015493	43.141344	1	1	1
ENSG00000138398.11	PPIG	FALSE	TRUE	TRUE	2	2	0	36.762118	51.458217	53.07005	36.762118	51.458217	53.07005	1	1	1
ENSG00000077380.11	DYNC1I2	FALSE	FALSE	FALSE	4	7	0	300.645487	206.950729	208.654637	515.993002	384.383744	393.386941	0.5826541946008794	0.5383961528820532	0.5304056013389626
ENSG00000128652.7	HOXD3	FALSE	FALSE	FALSE	1	2	0	0.331768	1.451888	1.446084	0.331768	1.451888	1.446084	1	1	1
ENSG00000128654.9	MTX2	FALSE	FALSE	FALSE	1	2	0	42.095187	45.912626	39.303769	49.425627000000006	61.633752	53.774034	0.8516874656946688	0.7449266758901844	0.7309060912186726
ENSG00000116095.6	PLEKHA3	FALSE	FALSE	FALSE	1	1	0	2.085399	2.707679	2.927425	2.085399	2.707679	2.927425	1	1	1
ENSG00000077232.12	DNAJC10	FALSE	FALSE	FALSE	1	2	0	6.968816	11.197048	11.800417	12.594075	25.654989	18.735784	0.5533408368617783	0.4364471955142916	0.6298331043953111
ENSG00000065548.13	ZC3H15	FALSE	FALSE	FALSE	1	2	0	186.519597	207.387269	216.852003	195.11022300000002	214.151208	223.010219	0.955970395257044	0.9684151256340333	0.9723859470314228
ENSG00000064933.12	PMS1	TRUE	FALSE	FALSE	3	3	0	14.296461	23.926835	25.089855	14.296461	23.926835	25.089855	1	1	1
ENSG00000115419.8	GLS	FALSE	FALSE	FALSE	1	1	0	1.980729	2.778951	2.68705	1.980729	2.778951	2.68705	1	1	1
ENSG00000196950.9	SLC39A10	FALSE	FALSE	FALSE	2	2	0	11.709347000000001	8.531765	8.165966000000001	11.709347000000001	8.531765	8.165966000000001	1	1	1
ENSG00000119013.4	NDUFB3	FALSE	FALSE	FALSE	1	3	0	37.982971	37.795968	35.420333	114.36822000000001	92.896031	91.008735	0.3321112368453404	0.4068631091461809	0.3891970699296062
ENSG00000082146.8	STRADB	FALSE	FALSE	FALSE	2	2	0	22.428857999999998	19.384049	21.470382	22.428857999999998	19.384049	21.470382	1	1	1
ENSG00000055044.6	NOP58	FALSE	FALSE	FALSE	1	1	0	78.692945	144.583164	214.505289	78.692945	144.583164	214.505289	1	1	1
ENSG00000138443.11	ABI2	FALSE	FALSE	FALSE	2	3	0	20.49503	26.511567	33.058396	63.896989	75.155169	85.61406	0.3207511076930401	0.35275773247213377	0.38613279174004833
ENSG00000114942.9	EEF1B2	FALSE	FALSE	FALSE	1	3	0	257.442417	327.047114	368.530016	571.5451	714.714293	711.627381	0.4504323753278612	0.45759140009251226	0.5178693594984086
ENSG00000144580.9	RQCD1	FALSE	FALSE	FALSE	1	2	0	1.077683	1.955119	0.800754	21.687922	24.22083	18.707344000000003	0.04969046827077301	0.08072056159925156	0.04280425911877174
ENSG00000074582.8	BCS1L	FALSE	FALSE	FALSE	3	7	0	3.7722379999999998	10.052789	13.548779	5.861879	14.271564	17.845109	0.6435202773718119	0.7043929453001788	0.7592432750060534
ENSG00000135912.6	TTLL4	FALSE	FALSE	FALSE	2	2	0	2.634695	3.750198	3.625866	2.634695	3.750198	3.625866	1	1	1
ENSG00000123983.9	ACSL3	TRUE	FALSE	FALSE	2	2	0	12.055475999999999	13.995062	12.655864000000001	12.055475999999999	13.995062	12.655864000000001	1	1	1
ENSG00000144468.12	RHBDD1	FALSE	FALSE	FALSE	2	2	0	3.252609	3.892162	5.194464	3.252609	3.892162	5.194464	1	1	1
ENSG00000187514.10	PTMA	FALSE	FALSE	FALSE	2	2	0	8913.986553	6858.0069	6518.256529	8913.986553	6858.0069	6518.256529	1	1	1
ENSG00000204120.10	GIGYF2	FALSE	FALSE	FALSE	2	4	0	7.33755	11.775567	10.88627	23.86189	38.808033	33.285983	0.3075007889148764	0.30343117364386907	0.3270526816047463
ENSG00000085978.17	ATG16L1	FALSE	FALSE	FALSE	2	2	0	5.414652	8.091029	6.347821	5.414652	8.091029	6.347821	1	1	1
ENSG00000168385.13	SEPT2	FALSE	FALSE	FALSE	2	4	0	17.221499	18.125322	16.515243	34.405449	35.515933000000004	33.658928	0.5005456839118712	0.5103433999608007	0.4906645571124547
ENSG00000134313.10	KIDINS220	FALSE	FALSE	FALSE	3	3	0	3.898568	4.830447	7.561585	3.898568	4.830447	7.561585	1	1	1
ENSG00000115758.8	ODC1	FALSE	FALSE	FALSE	1	2	0	68.65874	72.448182	68.945787	69.42041599999999	73.169225	69.32571899999999	0.989028069206615	0.9901455427469678	0.9945196096704024
ENSG00000115761.11	NOL10	FALSE	FALSE	FALSE	1	2	0	2.523299	9.825785	14.331445	69.484855	68.901002	105.175068	0.03631437383009579	0.1426072874818279	0.13626275953536823
ENSG00000143870.8	PDIA6	FALSE	FALSE	FALSE	2	2	0	17.701764	20.408203999999998	41.480411999999994	17.701764	20.408203999999998	41.480411999999994	1	1	1
ENSG00000055917.11	PUM2	FALSE	TRUE	TRUE	1	2	0	41.365495	33.181451	32.620371	56.598478	35.743014	39.264075999999996	0.7308587874041419	0.9283338836506625	0.8307943118284511
ENSG00000119772.12	DNMT3A	TRUE	FALSE	FALSE	2	3	0	3.706425	4.123412	3.195542	4.8172	4.775453	3.609109	0.7694148052810762	0.8634598644358975	0.8854102217472511
ENSG00000138073.9	PREB	FALSE	FALSE	FALSE	1	1	0	3.599325	4.350559	7.026953	3.599325	4.350559	7.026953	1	1	1
ENSG00000138074.10	SLC5A6	FALSE	FALSE	FALSE	2	2	0	1.2428599999999999	1.29683	2.11981	1.2428599999999999	1.29683	2.11981	1	1	1
ENSG00000115207.9	GTF3C2	FALSE	FALSE	FALSE	1	2	0	3.373661	2.871614	3.127527	3.5081629999999997	2.871614	3.6661770000000002	0.9616602763326562	1	0.8530758334908544
ENSG00000115241.9	PPM1G	FALSE	FALSE	FALSE	1	2	0	20.735265	19.737536	18.227841	102.167333	77.73301699999999	75.960543	0.2029539618108657	0.2539144466758572	0.23996459582970597
ENSG00000162961.9	DPY30	FALSE	FALSE	FALSE	0	1	0	0	0	0	4.488762	3.116689	5.693947	0	0	0
ENSG00000055332.12	EIF2AK2	FALSE	FALSE	FALSE	2	2	0	8.191359	10.173301	9.927343	8.191359	10.173301	9.927343	1	1	1
ENSG00000163171.6	CDC42EP3	FALSE	FALSE	FALSE	1	1	0	2.672082	2.294306	2.919705	2.672082	2.294306	2.919705	1	1	1
ENSG00000115875.14	SRSF7	FALSE	TRUE	TRUE	2	2	0	601.105617	896.088559	957.454394	601.105617	896.088559	957.454394	1	1	1
ENSG00000115970.14	THADA	FALSE	FALSE	FALSE	3	3	0	7.307872	7.335094	6.2817430000000005	7.307872	7.335094	6.2817430000000005	1	1	1
ENSG00000138078.11	PREPL	FALSE	FALSE	FALSE	1	4	0	4.342601	5.434807	5.963912	7.805663	11.541535	13.047212	0.5563398009880776	0.47089117695349886	0.45710240624587073
ENSG00000180398.7	MCFD2	FALSE	FALSE	FALSE	0	4	0	0	0	0	5.286263	6.937977	6.637998	0	0	0
ENSG00000085760.10	MTIF2	FALSE	FALSE	FALSE	2	3	0	13.415547	14.903815999999999	13.016178	28.999807	41.86535	48.06796	0.4626081477025002	0.3559940619151637	0.2707869857593291
ENSG00000138041.11	SMEK2	FALSE	FALSE	FALSE	1	1	0	9.062481	11.314139	13.337933	9.062481	11.314139	13.337933	1	1	1
ENSG00000119866.16	BCL11A	TRUE	FALSE	FALSE	1	4	0	4.980607	4.073175	3.979339	8.7379	7.459116	5.309819	0.5700004577758958	0.5460667188980571	0.7494302536489473
ENSG00000082898.12	XPO1	TRUE	FALSE	FALSE	2	3	0	53.637144	55.809675000000006	70.932654	54.190939	56.566317000000005	71.146731	0.9897806716358983	0.9866238065313674	0.9969910493849675
ENSG00000115484.10	CCT4	FALSE	FALSE	FALSE	2	4	0	110.531204	104.214932	103.852548	310.726984	297.055017	311.621346	0.3557180730721475	0.3508270388848541	0.3332651929434898
ENSG00000197223.7	C1D	FALSE	FALSE	FALSE	1	2	0	0.836502	0.858417	1.203909	234.241995	215.615277	218.68746800000002	0.0035711017573941	0.003981243870767098	0.005505157707528077
ENSG00000221823.6	PPP3R1	FALSE	FALSE	FALSE	1	1	0	11.140628	10.395787	11.535919	11.140628	10.395787	11.535919	1	1	1
ENSG00000169599.8	NFU1	FALSE	FALSE	FALSE	1	4	0	0.668864	2.644383	1.891375	213.225527	247.79285199999998	263.52648800000003	0.0031368852004291215	0.010671748513552765	0.007177172262091543
ENSG00000116001.11	TIA1	FALSE	TRUE	TRUE	2	2	0	18.938713	33.315245000000004	37.606622	18.938713	33.315245000000004	37.606622	1	1	1
ENSG00000124374.8	PAIP2B	FALSE	FALSE	FALSE	1	1	0	82.418244	92.70555	108.224432	82.418244	92.70555	108.224432	1	1	1
ENSG00000114978.13	MOB1A	FALSE	FALSE	FALSE	1	1	0	105.925959	72.197663	63.489552	105.925959	72.197663	63.489552	1	1	1
ENSG00000135637.9	CCDC142	FALSE	FALSE	FALSE	1	1	0	0.1096	0.357026	0.64502	0.1096	0.357026	0.64502	1	1	1
ENSG00000115486.7	GGCX	FALSE	FALSE	FALSE	1	1	0	11.662926	3.950919	0	11.662926	3.950919	0	1	1	NaN
ENSG00000132305.16	IMMT	FALSE	FALSE	FALSE	2	2	0	11.352665	20.081225	14.989437	11.352665	20.081225	14.989437	1	1	1
ENSG00000239305.2	RNF103	FALSE	FALSE	FALSE	1	1	0	0.50076	0.30141	0.841796	0.50076	0.30141	0.841796	1	1	1
ENSG00000084090.9	STARD7	FALSE	FALSE	FALSE	1	1	0	7.439437	6.320964	7.31252	7.439437	6.320964	7.31252	1	1	1
ENSG00000114982.13	KANSL3	FALSE	FALSE	FALSE	3	3	0	8.112948	6.715377	15.717557	8.112948	6.715377	15.717557	1	1	1
ENSG00000144199.7	FAHD2B	FALSE	FALSE	FALSE	2	2	0	15.631791	21.556922	20.559197	15.631791	21.556922	20.559197	1	1	1
ENSG00000071073.8	MGAT4A	FALSE	FALSE	FALSE	3	3	0	3.635512	5.864853	4.263751	3.635512	5.864853	4.263751	1	1	1
ENSG00000163162.4	RNF149	FALSE	FALSE	FALSE	1	1	0	2.107268	2.446474	2.636792	2.107268	2.446474	2.636792	1	1	1
ENSG00000163161.8	ERCC3	TRUE	FALSE	FALSE	1	1	0	2.406271	3.843768	3.531201	2.406271	3.843768	3.531201	1	1	1
ENSG00000163166.9	IWS1	FALSE	FALSE	FALSE	1	2	0	3.275835	5.50192	6.369377	24.162621	14.566075	15.488532	0.13557448920793816	0.3777215207253842	0.41123180686200606
ENSG00000152076.14	CCDC74B	FALSE	FALSE	FALSE	1	2	0	0.900723	1.306439	0.765068	2.607637	1.306439	3.529247	0.34541732610789005	1	0.2167793866510335
ENSG00000136699.15	SMPD4	FALSE	FALSE	FALSE	2	4	0	15.254883	21.055791	41.459051	18.78329	28.746094	51.464303	0.8121518115303549	0.7324748538010069	0.8055885066586834
ENSG00000152102.13	FAM168B	FALSE	FALSE	FALSE	1	1	0	0.924644	1.80717	1.720283	0.924644	1.80717	1.720283	1	1	1
ENSG00000115947.9	ORC4	FALSE	FALSE	FALSE	4	5	0	76.170442	84.313963	82.75207400000001	76.170442	85.075078	82.75207400000001	1	0.9910536079673062	1
ENSG00000115963.9	RND3	FALSE	FALSE	FALSE	1	2	0	4.339528	3.829471	4.674967	4.577356	3.829471	6.0791379999999995	0.9480424944006977	1	0.7690180746020242
ENSG00000162980.12	ARL5A	FALSE	FALSE	FALSE	1	2	0	13.067409	14.151106	10.035554	26.748599	34.651401	26.513726	0.48852685705146653	0.40838481537874904	0.3785041001027166
ENSG00000115966.12	ATF2	FALSE	FALSE	FALSE	3	3	0	17.24862	20.83066	24.237182999999998	17.24862	20.83066	24.237182999999998	1	1	1
ENSG00000144320.9	KIAA1715	FALSE	FALSE	FALSE	1	3	0	2.840795	2.662179	3.076694	7.064848	15.224	10.713342	0.4021027770165756	0.17486724908039938	0.28718340178069546
ENSG00000180228.8	PRKRA	FALSE	FALSE	FALSE	1	4	0	9.488686	17.769313	19.363969	16.024114	37.61411	42.253574	0.59215043028276	0.4724108319989494	0.4582800262055939
ENSG00000003436.10	TFPI	FALSE	FALSE	FALSE	3	4	0	10.729779	16.405917000000002	13.589936000000002	38.582121	83.47887800000001	47.853098	0.2781023624906469	0.1965277611900821	0.2839928148434611
ENSG00000115415.14	STAT1	FALSE	FALSE	FALSE	3	4	0	2.078456	1.011808	3.218429	35.480122	43.939372	46.636186	0.0585808583183564	0.023027365980560672	0.06901141101032575
ENSG00000081320.6	STK17B	FALSE	FALSE	FALSE	1	2	0	15.511143	15.017504	12.555775	15.776891000000001	15.017504	13.520283000000001	0.9831558701901407	1	0.9286621441281961
ENSG00000240344.4	PPIL3	FALSE	FALSE	FALSE	2	2	0	5.383779	6.075938	9.372340999999999	5.383779	6.075938	9.372340999999999	1	1	1
ENSG00000115942.4	ORC2	FALSE	FALSE	FALSE	1	1	0	33.166615	40.885287	58.509949	33.166615	40.885287	58.509949	1	1	1
ENSG00000155744.5	FAM126B	FALSE	FALSE	FALSE	1	1	0	5.575605	3.973572	5.760212	5.575605	3.973572	5.760212	1	1	1
ENSG00000115993.7	TRAK2	FALSE	FALSE	FALSE	1	1	0	1.905398	3.288021	2.72737	1.905398	3.288021	2.72737	1	1	1
ENSG00000116030.12	SUMO1	FALSE	FALSE	FALSE	3	3	0	1383.472261	1469.682274	1315.092705	1383.472261	1469.682274	1315.092705	1	1	1
ENSG00000023228.9	NDUFS1	FALSE	FALSE	FALSE	1	1	0	8.328151	12.876222	14.191794	8.328151	12.876222	14.191794	1	1	1
ENSG00000138376.6	BARD1	TRUE	FALSE	FALSE	1	2	0	4.268683	6.305817	5.551969	4.268683	6.305817	7.153532	1	1	0.7761157705032982
ENSG00000135913.6	USP37	FALSE	FALSE	FALSE	1	1	0	3.380489	2.156751	3.904871	3.380489	2.156751	3.904871	1	1	1
ENSG00000036257.8	CUL3	TRUE	FALSE	FALSE	2	3	0	6.452106	7.420085	7.674759	21.240589	24.327302	20.20797	0.303763045365644	0.3050106008467359	0.3797887170260051
ENSG00000115677.12	HDLBP	FALSE	FALSE	FALSE	1	3	0	10.274972	6.118473	7.251866	34.466352	31.793074	37.862484	0.2981160292217755	0.19244672597560084	0.19153170193482286
ENSG00000154814.9	OXNAD1	FALSE	FALSE	FALSE	2	2	0	7.166	9.301408	13.848718	7.166	9.301408	13.848718	1	1	1
ENSG00000174748.14	RPL15	FALSE	FALSE	FALSE	1	6	0	234.822953	209.86663	189.7952	6324.14354	6259.863381	5908.740017	0.037131186462602016	0.033525752436864564	0.03212109509877595
ENSG00000182973.14	CNOT10	FALSE	FALSE	FALSE	1	2	0	26.44485	51.225404	53.010655	44.059107	82.66941	78.009123	0.6002130274678513	0.6196415820555632	0.6795443015043253
ENSG00000076242.10	MLH1	TRUE	FALSE	FALSE	2	3	0	29.88261	50.378868	62.800509	43.609745000000004	64.38043	74.74051899999999	0.6852278086010363	0.7825183522384053	0.8402471623190094
ENSG00000168028.9	RPSA	FALSE	FALSE	FALSE	1	1	0	14272.658587	19689.035879	19021.352523	14272.658587	19689.035879	19021.352523	1	1	1
ENSG00000114784.3	EIF1B	FALSE	FALSE	FALSE	1	1	0	202.730366	265.297891	248.328937	202.730366	265.297891	248.328937	1	1	1
ENSG00000188846.9	RPL14	FALSE	FALSE	FALSE	0	1	0	0	0	0	111.256121	250.758801	199.145375	0	0	0
ENSG00000168036.12	CTNNB1	TRUE	FALSE	FALSE	2	2	0	31.523069	41.315371	40.668119	31.523069	41.315371	40.668119	1	1	1
ENSG00000177479.15	ARIH2	FALSE	FALSE	FALSE	2	2	0	53.543403999999995	74.985668	103.629674	53.543403999999995	74.985668	103.629674	1	1	1
ENSG00000004534.10	RBM6	FALSE	FALSE	FALSE	1	1	0	10.930519	26.316661	30.287158	10.930519	26.316661	30.287158	1	1	1
ENSG00000003756.12	RBM5	FALSE	TRUE	FALSE	1	1	0	22.709436	45.344578	50.820486	22.709436	45.344578	50.820486	1	1	1
ENSG00000114902.9	SPCS1	FALSE	FALSE	FALSE	1	2	0	69.70102	72.30594	92.799846	69.85314	72.30594	93.015288	0.9978222883037184	1	0.9976838001082146
ENSG00000174840.8	PDE12	FALSE	FALSE	FALSE	2	2	0	5.066122	5.468665	5.708481	5.066122	5.468665	5.708481	1	1	1
ENSG00000114405.6	C3orf14	FALSE	FALSE	FALSE	3	3	0	71.716061	52.249893	57.153508	71.716061	52.249893	57.153508	1	1	1
ENSG00000169379.11	ARL13B	FALSE	FALSE	FALSE	2	2	0	35.341279	45.045486	47.828451	35.341279	45.045486	47.828451	1	1	1
ENSG00000181458.6	TMEM45A	FALSE	FALSE	FALSE	1	1	0	7.603081	6.919703	6.039693	7.603081	6.919703	6.039693	1	1	1
ENSG00000114354.8	TFG	TRUE	FALSE	FALSE	1	2	0	18.976374	20.663902	26.105246	213.56171899999998	251.963119	279.711005	0.08885662696880615	0.08201161377114084	0.0933293489828904
ENSG00000144815.10	NXPE3	FALSE	FALSE	FALSE	2	3	0	2.370273	1.833394	3.324052	13.562804999999999	7.610803	11.279281000000001	0.17476274266274566	0.2408936350080274	0.2947042457759497
ENSG00000170017.8	ALCAM	FALSE	FALSE	FALSE	1	3	0	2.022224	3.409039	2.684599	29.002377	35.125237	21.595101999999997	0.06972614692926721	0.09705383624884865	0.12431518035895363
ENSG00000114439.14	BBX	FALSE	FALSE	FALSE	2	2	0	17.591103	14.504726	18.008452000000002	17.591103	14.504726	18.008452000000002	1	1	1
ENSG00000144827.4	ABHD10	FALSE	FALSE	FALSE	1	2	0	34.285293	36.861556	26.422088	128.84828100000001	110.549408	92.228459	0.2660904183890509	0.3334396508030147	0.28648519433681524
ENSG00000138459.4	SLC35A5	FALSE	FALSE	FALSE	1	1	0	4.252733	5.644809	8.9096	4.252733	5.644809	8.9096	1	1	1
ENSG00000114573.5	ATP6V1A	FALSE	FALSE	FALSE	1	2	0	12.491029	11.174804	5.854456	49.828033	47.089321	47.904225	0.25068276325497335	0.23731079069923305	0.12221168383373283
ENSG00000151576.6	QTRTD1	FALSE	FALSE	FALSE	1	1	0	3.204294	2.318736	4.153943	3.204294	2.318736	4.153943	1	1	1
